wavelength,k_ext,Av,Ak
0.6113739,12993.97257,0.896983026,4.937522483
0.6119798,12986.65281,0.896477738,4.934741082
0.6125862,12979.48175,0.895982714,4.932016181
0.6131932,12972.44604,0.895497035,4.929342714
0.6138009,12965.53742,0.895020127,4.926717535
0.6144091,12958.74341,0.894551132,4.924135912
0.6150179,12952.05669,0.894089543,4.921595051
0.6156274,12945.46826,0.89363474,4.919091546
0.6162374,12938.96936,0.893186116,4.916622057
0.6168481,12932.55677,0.89274345,4.914185365
0.6174594,12926.22442,0.892306323,4.911779161
0.6180712,12919.96204,0.891874027,4.909399548
0.6186837,12913.76138,0.891445991,4.907043385
0.6192968,12907.61466,0.891021678,4.90470772
0.6199105,12901.51592,0.890600678,4.902390288
0.6205247,12895.45378,0.890182205,4.900086761
0.6211396,12889.41962,0.889765662,4.897793867
0.6217552,12883.40329,0.889350351,4.89550775
0.6223713,12877.39576,0.888935647,4.893224973
0.622988,12871.38538,0.888520746,4.890941118
0.6236054,12865.36471,0.888105135,4.888653348
0.6242233,12859.3396,0.887689218,4.886363894
0.6248419,12853.29073,0.88727166,4.88406541
0.6254611,12847.20954,0.886851871,4.881754644
0.6260808,12841.0913,0.886429524,4.879429801
0.6267013,12834.93436,0.886004507,4.877090255
0.6273223,12828.73881,0.885576824,4.874736034
0.6279439,12822.50837,0.885146732,4.872368556
0.6285662,12816.24394,0.884714294,4.869988165
0.629189,12809.95347,0.884280058,4.867597876
0.6298125,12803.64127,0.883844323,4.865199329
0.6304366,12797.31574,0.883407667,4.862795718
0.6310614,12790.98633,0.882970743,4.860390634
0.6316867,12784.67389,0.882534991,4.857991997
0.6323127,12778.36713,0.882099631,4.855595522
0.6329392,12772.07231,0.881665096,4.853203582
0.6335664,12765.79403,0.881231701,4.850817925
0.6341943,12759.53419,0.88079958,4.848439274
0.6348227,12753.29511,0.880368892,4.846068514
0.6354518,12747.07399,0.879939444,4.84370458
0.6360815,12740.8709,0.87951124,4.841347493
0.6367118,12734.68332,0.879084107,4.838996302
0.6373427,12728.50383,0.878657533,4.836648184
0.6379743,12722.32743,0.878231171,4.834301242
0.6386065,12716.14354,0.877804293,4.831951454
0.6392393,12709.94681,0.877376529,4.829596786
0.6398728,12703.7273,0.876947191,4.827233459
0.6405068,12697.47788,0.87651579,4.82485877
0.6411415,12691.18698,0.876081524,4.822468318
0.6417769,12684.84592,0.875643797,4.820058808
0.6424128,12678.44436,0.875201892,4.817626307
0.6430494,12671.97326,0.874755188,4.815167384
0.6436867,12665.42321,0.874303033,4.812678457
0.6443245,12658.78812,0.873845009,4.810157219
0.644963,12652.0558,0.873380271,4.807599033
0.6456021,12645.2231,0.872908605,4.805002706
0.6462419,12638.3088,0.872431306,4.802375371
0.6468823,12631.28578,0.871946503,4.799706725
0.6475233,12624.14692,0.871453702,4.796994062
0.6481649,12616.88793,0.870952609,4.794235749
0.6488072,12609.50719,0.870443112,4.791431176
0.6494501,12602.00184,0.869925012,4.788579251
0.6500937,12594.37338,0.869398414,4.785680544
0.6507379,12586.61828,0.868863074,4.78273372
0.6513828,12578.73657,0.868318994,4.779738782
0.6520282,12570.7287,0.867766205,4.776695908
0.6526744,12562.59414,0.867204671,4.773604891
0.6533211,12554.32462,0.86663382,4.770462591
0.6539685,12545.91133,0.866053045,4.767265666
0.6546166,12537.36691,0.865463217,4.764018906
0.6552652,12528.68463,0.864863874,4.760719767
0.6559146,12519.86411,0.864254987,4.757368095
0.6565645,12510.92307,0.863637781,4.75397063
0.6572152,12501.88603,0.863013947,4.750536683
0.6578664,12492.69691,0.862379616,4.74704495
0.6585183,12483.34926,0.861734341,4.743492978
0.6591709,12473.83889,0.861077833,4.739879174
0.6598241,12464.16045,0.860409724,4.736201508
0.6604779,12454.30602,0.859729466,4.732456966
0.6611324,12444.23864,0.859034508,4.728631506
0.6617876,12433.9684,0.858325546,4.724728964
0.6624433,12423.50653,0.857603356,4.720753603
0.6630998,12412.84746,0.856867553,4.716703311
0.6637569,12401.98569,0.856117757,4.712575992
0.6644146,12390.91647,0.855353641,4.708369848
0.665073,12379.63586,0.854574933,4.70408338
0.6657321,12368.13823,0.853781243,4.699714447
0.6663918,12356.41982,0.852972313,4.695261619
0.6670521,12344.47476,0.852147737,4.690722668
0.6677131,12332.3007,0.851307353,4.6860967
0.6683748,12319.8957,0.850451027,4.681382978
0.6690371,12307.27186,0.849579595,4.6765861
0.6697001,12294.40746,0.848691556,4.671697815
0.6703637,12281.30117,0.84778682,4.666717614
0.671028,12267.95195,0.846865314,4.661645103
0.6716929,12254.35845,0.845926945,4.656479767
0.6723585,12240.51844,0.84497156,4.651220764
0.6730248,12226.4347,0.843999349,4.645869143
0.6736917,12212.10712,0.843010306,4.640424871
0.6743593,12197.5399,0.842004721,4.634889535
0.6750276,12182.73723,0.840982882,4.629264735
0.6756965,12167.70588,0.839945257,4.623553038
0.6763661,12152.46081,0.83889288,4.617760131
0.6770363,12137.01727,0.837826801,4.611891809
0.6777072,12121.3794,0.836747308,4.605949645
0.6783788,12105.56398,0.835655559,4.599940011
0.679051,12089.58861,0.834552768,4.5938696
0.6797239,12073.47498,0.833440433,4.587746654
0.6803975,12057.24524,0.832320082,4.581579586
0.6810717,12040.92434,0.831193439,4.575377879
0.6817466,12024.53522,0.830062087,4.569150251
0.6824222,12008.10727,0.828928054,4.562907865
0.6830984,11991.66308,0.8277929,4.556659311
0.6837753,11975.23167,0.826658628,4.550415609
0.6844529,11958.81405,0.825525308,4.54417715
0.6851311,11942.4607,0.824396425,4.537963115
0.6858101,11926.18748,0.823273073,4.531779523
0.6864897,11910.01634,0.822156768,4.525634722
0.6871699,11893.96238,0.821048552,4.519534449
0.6878509,11878.04595,0.81994983,4.513486435
0.6885325,11862.27803,0.818861359,4.507494854
0.6892148,11846.67242,0.817784093,4.501564948
0.6898977,11831.23854,0.816718682,4.495700295
0.6905814,11815.98646,0.81566582,4.489904724
0.6912657,11800.91965,0.814625747,4.484179553
0.6919507,11786.04387,0.813598861,4.478526968
0.6926364,11771.35945,0.812585186,4.472947101
0.6933228,11756.87099,0.811585038,4.467441697
0.6940098,11742.57623,0.81059826,4.462009892
0.6946975,11728.47407,0.809624778,4.456651273
0.6953859,11714.55884,0.8086642,4.451363686
0.696075,11700.82669,0.80771626,4.446145668
0.6967648,11687.27083,0.80678049,4.440994639
0.6974552,11673.88239,0.805856276,4.435907221
0.6981464,11660.653,0.804943042,4.430880244
0.6988382,11647.5715,0.804040017,4.425909464
0.6995307,11634.62708,0.803146454,4.420990768
0.7002239,11621.81001,0.802261683,4.416120468
0.7009178,11609.1117,0.80138511,4.411295294
0.7016123,11596.51236,0.800515369,4.406507727
0.7023076,11584.00122,0.799651716,4.401753673
0.7030035,11571.56472,0.798793216,4.39702798
0.7037002,11559.19245,0.797939149,4.392326695
0.7043975,11546.87248,0.797088693,4.387645284
0.7050955,11534.59505,0.796241174,4.382980041
0.7057942,11522.35085,0.795395948,4.37832742
0.7064936,11510.13146,0.794552435,4.373684226
0.7071937,11497.93254,0.793710335,4.369048812
0.7078945,11485.7505,0.7928694,4.364419813
0.708596,11473.58572,0.792029657,4.359797372
0.7092981,11461.43179,0.791190663,4.355179054
0.710001,11449.29055,0.790352544,4.350565558
0.7107046,11437.16309,0.789515377,4.345957298
0.7114088,11425.05378,0.788679463,4.341355935
0.7121138,11412.96558,0.787845006,4.336762591
0.7128195,11400.90445,0.787012418,4.332179537
0.7135258,11388.87816,0.786182234,4.327609718
0.7142329,11376.89143,0.785354783,4.323054936
0.7149406,11364.95248,0.784530628,4.318518306
0.7156491,11353.06889,0.783710296,4.314002713
0.7163583,11341.24802,0.782894293,4.309510952
0.7170681,11329.49463,0.782082948,4.305044833
0.7177787,11317.81994,0.781277036,4.300608617
0.71849,11306.23445,0.780477282,4.2962063
0.719202,11294.7442,0.779684102,4.29184017
0.7199146,11283.3552,0.778897911,4.287512514
0.720628,11272.07627,0.778119318,4.283226683
0.7213421,11260.91427,0.777348797,4.278985282
0.7220569,11249.87326,0.776586629,4.274789858
0.7227725,11238.961,0.775833348,4.270643357
0.7234887,11228.18167,0.775089243,4.266547365
0.7242056,11217.54132,0.774354733,4.262504187
0.7249232,11207.05011,0.773630517,4.258517678
0.7256416,11196.7076,0.772916566,4.254587673
0.7263607,11186.51539,0.772212991,4.250714779
0.7270804,11176.47441,0.771519855,4.246899354
0.7278009,11166.58874,0.77083744,4.243142941
0.7285221,11156.85935,0.770165814,4.239445912
0.7292441,11147.28706,0.769505032,4.235808579
0.7299667,11137.87331,0.768855194,4.232231489
0.7306901,11128.61519,0.7682161,4.228713539
0.7314141,11119.51491,0.767587901,4.225255562
0.7321389,11110.56989,0.76697042,4.221856582
0.7328644,11101.77565,0.766363347,4.218514899
0.7335906,11093.07865,0.765762987,4.215210163
0.7343176,11084.53003,0.76517287,4.211961811
0.7350452,11076.12298,0.764592526,4.208767255
0.7357736,11067.85464,0.764021757,4.205625405
0.7365027,11059.71833,0.763460101,4.202533723
0.7372326,11051.71067,0.762907327,4.199490929
0.7379631,11043.82616,0.762363053,4.196494926
0.7386944,11036.05642,0.761826703,4.193542537
0.7394264,11028.39817,0.761298049,4.190632514
0.7401591,11020.84233,0.760776464,4.187761403
0.7408926,11013.3865,0.760261782,4.184928294
0.7416268,11006.03555,0.759754341,4.182135041
0.7423617,10998.78879,0.759254093,4.179381376
0.7430973,10991.62226,0.758759381,4.176658195
0.7438337,10984.5312,0.758269881,4.173963698
0.7445707,10977.51095,0.757785268,4.171296102
0.7453086,10970.55495,0.75730509,4.168652921
0.7460471,10963.65857,0.756829029,4.166032398
0.7467864,10956.81565,0.756356657,4.163432187
0.7475264,10950.02334,0.755887779,4.160851207
0.7482672,10943.27139,0.755421687,4.158285563
0.7490087,10936.55767,0.754958234,4.155734445
0.7497509,10929.87348,0.75449682,4.153194551
0.7504939,10923.21068,0.754036883,4.150662782
0.7512375,10916.56509,0.753578132,4.148137551
0.751982,10909.93223,0.753120262,4.145617162
0.7527271,10903.30662,0.752662891,4.143099525
0.753473,10896.68182,0.752205577,4.140582198
0.7542197,10890.05438,0.75174808,4.138063866
0.7549671,10883.42062,0.751290147,4.135543133
0.7557152,10876.77741,0.750831562,4.133018809
0.7564641,10870.12142,0.750372094,4.130489628
0.7572137,10863.45372,0.749911818,4.127955997
0.757964,10856.77289,0.749450635,4.125417379
0.7587151,10850.08386,0.748988887,4.122875641
0.759467,10843.39879,0.748527412,4.120335414
0.7602196,10836.70498,0.748065334,4.117791862
0.7609729,10830.00633,0.747602921,4.11524647
0.761727,10823.30245,0.747140147,4.112699091
0.7624818,10816.59908,0.746677409,4.110151908
0.7632374,10809.89595,0.746214687,4.107604815
0.7639937,10803.1973,0.745752275,4.105059426
0.7647508,10796.50421,0.745290246,4.102516148
0.7655086,10789.81728,0.744828643,4.099975211
0.7662671,10783.13823,0.744367583,4.097437266
0.7670265,10776.46555,0.743906963,4.094901745
0.7677865,10769.78041,0.743445483,4.092361486
0.7685474,10763.08127,0.742983037,4.089815912
0.769309,10756.38517,0.742520801,4.087271491
0.7700713,10749.68926,0.742058577,4.08472714
0.7708344,10742.99167,0.741596238,4.082182153
0.7715982,10736.28758,0.74113345,4.079634696
0.7723628,10729.57313,0.740669946,4.077083299
0.7731282,10722.84419,0.740205443,4.074526399
0.7738943,10716.09552,0.739739578,4.071962004
0.7746612,10709.32184,0.739271986,4.069388103
0.7754289,10702.51928,0.738802401,4.066803228
0.7761973,10695.68143,0.738330379,4.064204942
0.7769664,10688.83278,0.737857612,4.061602553
0.7777363,10681.94018,0.737381811,4.058983465
0.778507,10674.99807,0.736902592,4.056345565
0.7792785,10668.00159,0.73641962,4.053687001
0.7800507,10660.9466,0.73593261,4.051006208
0.7808237,10653.82769,0.735441186,4.048301122
0.7815974,10646.6427,0.734945201,4.045570929
0.7823719,10639.38547,0.734444229,4.042813287
0.7831472,10632.05348,0.733938097,4.040027236
0.7839233,10624.64216,0.733426488,4.037211042
0.7847001,10617.14958,0.73290927,4.034363969
0.7854777,10609.56174,0.732385476,4.0314807
0.7862561,10601.8687,0.731854421,4.028557456
0.7870352,10594.08393,0.731317032,4.025599354
0.7878151,10586.20201,0.730772938,4.022604341
0.7885958,10578.21942,0.730221894,4.019571068
0.7893772,10570.13297,0.729663681,4.016498337
0.7901594,10561.93837,0.729098002,4.013384504
0.7909424,10553.63255,0.728524646,4.010228415
0.7917262,10545.21002,0.727943232,4.007027973
0.7925108,10536.66804,0.727353574,4.003782146
0.7932961,10528.00242,0.72675538,4.000489334
0.7940822,10519.20895,0.72614836,3.997147943
0.7948691,10510.28226,0.725532144,3.993755925
0.7956568,10501.21991,0.724906564,3.990312364
0.7964452,10492.01667,0.724271258,3.986815267
0.7972344,10482.66883,0.72362597,3.983263222
0.7980244,10473.17375,0.722970518,3.979655226
0.7988152,10463.53583,0.722305206,3.975992958
0.7996068,10453.74764,0.72162952,3.972273584
0.8003992,10443.84727,0.72094609,3.968511586
0.8011923,10433.81427,0.720253505,3.96469919
0.8019862,10423.61913,0.719549728,3.960825185
0.802781,10413.25836,0.718834516,3.956888241
0.8035765,10402.73378,0.718107997,3.952889052
0.8043728,10392.05349,0.71737073,3.948830699
0.8051699,10381.20494,0.716621847,3.944708406
0.8059677,10370.18575,0.715861184,3.940521271
0.8067664,10358.99609,0.715088754,3.936269361
0.8075658,10347.63552,0.714304526,3.931952508
0.8083661,10336.10412,0.713508505,3.927570741
0.8091671,10324.4024,0.712700728,3.923124258
0.809969,10312.53164,0.711881281,3.91861354
0.8107716,10300.49406,0.711050318,3.914039433
0.811575,10288.29085,0.710207922,3.909402387
0.8123792,10275.92537,0.709354324,3.904703682
0.8131843,10263.38182,0.708488434,3.899937316
0.8139901,10250.6639,0.707610507,3.895104688
0.8147967,10237.79568,0.706722205,3.890214949
0.8156041,10224.78364,0.705823975,3.885270562
0.8164123,10211.63507,0.70491632,3.880274294
0.8172213,10198.35619,0.70399967,3.875228513
0.8180312,10184.95698,0.703074712,3.870137004
0.8188418,10171.44698,0.702142108,3.865003399
0.8196532,10157.83661,0.701202574,3.859831655
0.8204654,10144.13589,0.700256804,3.85462558
0.8212784,10130.35679,0.699305623,3.849389719
0.8220923,10116.51538,0.698350141,3.844130181
0.8229069,10102.64591,0.697392722,3.838859985
0.8237224,10088.74192,0.696432919,3.833576666
0.8245386,10074.81241,0.695471356,3.828283654
0.8253557,10060.87305,0.694509112,3.822986898
0.8261736,10046.93342,0.693546849,3.817690038
0.8269923,10033.00806,0.692585572,3.812398604
0.8278118,10019.10945,0.691626141,3.80711733
0.8286321,10005.24818,0.690669288,3.801850248
0.8294532,9991.434721,0.689715735,3.796601333
0.8302751,9977.680736,0.688766288,3.791375017
0.8310979,9963.993742,0.687821465,3.786174156
0.8319215,9950.381062,0.686881773,3.781001534
0.8327458,9936.845117,0.685947377,3.775858069
0.833571,9923.39796,0.68501911,3.770748343
0.8343971,9910.046415,0.684097444,3.765674949
0.8352239,9896.793861,0.683182611,3.760639169
0.8360515,9883.645798,0.682274991,3.755643094
0.83688,9870.603088,0.681374643,3.750687052
0.8377093,9857.667862,0.680481716,3.745771853
0.8385394,9844.842653,0.679596382,3.740898458
0.8393704,9832.127169,0.678718624,3.736066757
0.8402021,9819.520659,0.677848387,3.731276465
0.8410347,9807.022486,0.67698563,3.726527339
0.8418681,9794.612157,0.676128936,3.721811593
0.8427024,9782.292953,0.675278533,3.717130473
0.8435375,9770.074605,0.674435092,3.712487676
0.8443733,9757.953544,0.673598366,3.707881848
0.8452101,9745.925399,0.672768055,3.703311326
0.8460476,9733.986651,0.671943915,3.698774773
0.846886,9722.131819,0.671125568,3.694270108
0.8477252,9710.356899,0.670312737,3.689795808
0.8485653,9698.657038,0.669505087,3.685350029
0.8494061,9687.026064,0.668702193,3.680930426
0.8502478,9675.461865,0.667903908,3.676536197
0.8510904,9663.957358,0.667109744,3.67216465
0.8519338,9652.563661,0.666323229,3.66783521
0.852778,9641.223526,0.665540411,3.663526121
0.853623,9629.932793,0.664761004,3.659235805
0.8544689,9618.689028,0.663984839,3.654963337
0.8553156,9607.489143,0.663211703,3.650707541
0.8561632,9596.331344,0.662441473,3.646467739
0.8570116,9585.21622,0.661674188,3.642244151
0.8578609,9574.142252,0.660909744,3.638036203
0.8587109,9563.110665,0.660148226,3.633844359
0.8595619,9552.119821,0.65938952,3.629667997
0.8604136,9541.175061,0.658633996,3.625509145
0.8612663,9530.262094,0.657880666,3.621362375
0.8621197,9519.372288,0.657128935,3.617224405
0.862974,9508.532239,0.656380639,3.613105343
0.8638292,9497.745819,0.655636045,3.609006659
0.8646852,9487.015676,0.654895336,3.604929359
0.865542,9476.34517,0.654158743,3.60087472
0.8663997,9465.7357,0.653426364,3.596843274
0.8672583,9455.192827,0.652698582,3.592837134
0.8681177,9444.718441,0.651975528,3.588857019
0.8689779,9434.314518,0.651257338,3.584903677
0.869839,9423.985508,0.650544319,3.580978802
0.870701,9413.734091,0.649836656,3.577083412
0.8715638,9403.55386,0.649133908,3.57321507
0.8724275,9393.454517,0.648436743,3.569377466
0.873292,9383.439087,0.647745371,3.565571746
0.8741574,9373.509858,0.647059949,3.561798782
0.8750236,9363.666971,0.646380488,3.558058627
0.8758907,9353.908036,0.645706822,3.554350372
0.8767587,9344.243066,0.645039642,3.550677823
0.8776275,9334.667574,0.644378639,3.547039273
0.8784971,9325.183123,0.643723921,3.543435319
0.8793677,9315.788796,0.643075424,3.53986561
0.8802391,9306.486265,0.642433264,3.536330782
0.8811113,9297.27723,0.641797558,3.532831481
0.8819845,9288.17556,0.641169263,3.529372978
0.8828585,9279.164238,0.640547205,3.525948805
0.8837333,9270.242003,0.639931297,3.522558484
0.884609,9261.407309,0.639321432,3.519201428
0.8854856,9252.657921,0.638717456,3.515876786
0.8863631,9243.995611,0.63811949,3.512585233
0.8872414,9235.416196,0.637527247,3.509325179
0.8881206,9226.91784,0.6369406,3.506095926
0.8890007,9218.50105,0.636359583,3.502897667
0.8898817,9210.162138,0.635783942,3.499729
0.8907635,9201.899288,0.635213552,3.496589236
0.8916462,9193.686672,0.634646629,3.493468561
